Epoch 125,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 126,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0062,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 127,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0062,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 128,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0062,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 129,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0061,val_binary_accuracy: 0.9980",
Epoch 130,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 131,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 132,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 133,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 134,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 135,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 136,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 137,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0069,val_binary_accuracy: 0.9980",
Epoch 138,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 139,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 140,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0060,val_binary_accuracy: 0.9980",
Epoch 141,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 142,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 143,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 144,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 145,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 146,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 147,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 148,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 149,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 150,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 151,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 152,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 153,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 154,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 155,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 156,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 157,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 158,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 159,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0071,val_binary_accuracy: 0.9980",
Epoch 160,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 161,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 162,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 163,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 164,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 165,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 166,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 167,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 168,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 169,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 170,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 171,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
